# 3D MT synthetic data produced by standard FEM 
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error 
> Full_Impedance_Tipper 
> exp(-i_omega_t) 
> [V/m]/[A/m] 
> 0
> 0  0
> 7  169
1.000000e-01	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZXX	  -1.874582e-03	   2.755119e-04	   4.591464e-03
1.000000e-01	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZXY	   5.698742e-02	  -7.222378e-02	   4.591464e-03
1.000000e-01	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZYX	  -6.942233e-02	   7.160535e-02	   4.591464e-03
1.000000e-01	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZYY	   2.913571e-03	   1.806936e-03	   4.591464e-03
3.162277e-01	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZXX	  -1.700556e-03	   3.657593e-04	   2.532073e-03
3.162277e-01	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZXY	   3.360900e-02	  -3.612481e-02	   2.532073e-03
3.162277e-01	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZYX	  -3.373929e-02	   3.796516e-02	   2.532073e-03
3.162277e-01	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZYY	   3.456587e-03	  -1.063842e-03	   2.532073e-03
1.000000e+00	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZXX	  -1.504172e-03	   2.762082e-03	   1.420914e-03
1.000000e+00	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZXY	   1.962290e-02	  -2.230194e-02	   1.420914e-03
1.000000e+00	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZYX	  -2.189490e-02	   2.169434e-02	   1.420914e-03
1.000000e+00	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZYY	  -8.286592e-04	   1.674614e-04	   1.420914e-03
3.162275e+00	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZXX	  -1.010918e-04	  -5.565964e-04	   7.940870e-04
3.162275e+00	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZXY	   1.259102e-02	  -1.146107e-02	   7.940870e-04
3.162275e+00	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZYX	  -1.140892e-02	   1.183717e-02	   7.940870e-04
3.162275e+00	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZYY	   2.031679e-04	   8.083589e-04	   7.940870e-04
1.000000e+01	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZXX	  -6.164087e-04	   4.210246e-04	   4.492483e-04
1.000000e+01	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZXY	   6.411643e-03	  -6.671624e-03	   4.492483e-04
1.000000e+01	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZYX	  -6.768839e-03	   6.155469e-03	   4.492483e-04
1.000000e+01	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZYY	   1.913800e-04	  -8.486513e-04	   4.492483e-04
3.162255e+01	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZXX	  -2.938624e-04	  -3.535433e-04	   2.560688e-04
3.162255e+01	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZXY	   3.782255e-03	  -3.491376e-03	   2.560688e-04
3.162255e+01	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZYX	  -3.930541e-03	   3.427622e-03	   2.560688e-04
3.162255e+01	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZYY	   2.876497e-05	   1.054920e-04	   2.560688e-04
1.000000e+02	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZXX	   9.789116e-05	   2.670014e-04	   1.441391e-04
1.000000e+02	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZXY	   1.972838e-03	  -2.046682e-03	   1.441391e-04
1.000000e+02	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZYX	  -1.931593e-03	   2.079961e-03	   1.441391e-04
1.000000e+02	36	0.000000e+00	0.000000e+00	    -15000	    -15000	         0	ZYY	   1.391676e-04	   4.561694e-05	   1.441391e-04
1.000000e-01	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZXX	  -8.981169e-04	   1.198438e-02	   4.728539e-03
1.000000e-01	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZXY	   6.231558e-02	  -7.505259e-02	   4.728539e-03
1.000000e-01	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZYX	  -6.071916e-02	   7.008193e-02	   4.728539e-03
1.000000e-01	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZYY	   4.219122e-03	   6.106537e-04	   4.728539e-03
3.162277e-01	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZXX	   2.700147e-03	  -2.504567e-03	   2.547602e-03
3.162277e-01	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZXY	   3.560165e-02	  -4.021309e-02	   2.547602e-03
3.162277e-01	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZYX	  -3.734525e-02	   3.420589e-02	   2.547602e-03
3.162277e-01	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZYY	   1.841480e-03	  -7.794238e-04	   2.547602e-03
1.000000e+00	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZXX	  -3.450207e-04	   1.850948e-03	   1.422013e-03
1.000000e+00	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZXY	   1.912204e-02	  -2.009406e-02	   1.422013e-03
1.000000e+00	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZYX	  -1.589723e-02	   2.000840e-02	   1.422013e-03
1.000000e+00	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZYY	  -1.480494e-03	   1.575711e-03	   1.422013e-03
3.162275e+00	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZXX	   6.184567e-05	   1.241735e-04	   7.872768e-04
3.162275e+00	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZXY	   1.060123e-02	  -1.200117e-02	   7.872768e-04
3.162275e+00	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZYX	  -1.175988e-02	   1.095748e-02	   7.872768e-04
3.162275e+00	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZYY	  -1.365389e-04	  -2.441457e-04	   7.872768e-04
1.000000e+01	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZXX	  -8.318714e-04	   3.251319e-04	   4.493472e-04
1.000000e+01	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZXY	   6.577476e-03	  -6.171577e-03	   4.493472e-04
1.000000e+01	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZYX	  -6.731954e-03	   6.798655e-03	   4.493472e-04
1.000000e+01	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZYY	   7.827932e-04	   4.477060e-04	   4.493472e-04
3.162255e+01	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZXX	  -3.873498e-04	   2.826986e-04	   2.565154e-04
3.162255e+01	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZXY	   3.485551e-03	  -3.379387e-03	   2.565154e-04
3.162255e+01	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZYX	  -3.878529e-03	   3.678661e-03	   2.565154e-04
3.162255e+01	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZYY	   1.212111e-04	  -5.213173e-05	   2.565154e-04
1.000000e+02	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZXX	  -1.349565e-04	  -9.679051e-05	   1.452181e-04
1.000000e+02	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZXY	   1.790595e-03	  -1.935816e-03	   1.452181e-04
1.000000e+02	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZYX	  -2.312130e-03	   2.057239e-03	   1.452181e-04
1.000000e+02	37	0.000000e+00	0.000000e+00	    -15000	    -12500	         0	ZYY	   9.815206e-05	  -5.812162e-05	   1.452181e-04
1.000000e-01	38	0.000000e+00	0.000000e+00	    -15000	    -10000	         0	ZXX	   6.473321e-04	  -3.589921e-04	   4.611112e-03
1.000000e-01	38	0.000000e+00	0.000000e+00	    -15000	    -10000	         0	ZXY	   6.620168e-02	  -7.245976e-02	   4.611112e-03
1.000000e-01	38	0.000000e+00	0.000000e+00	    -15000	    -10000	         0	ZYX	  -6.886144e-02	   6.614700e-02	   4.611112e-03
1.000000e-01	38	0.000000e+00	0.000000e+00	    -15000	    -10000	         0	ZYY	  -3.398353e-03	   1.460412e-02	   4.611112e-03
3.162277e-01	38	0.000000e+00	0.000000e+00	    -15000	    -10000	         0	ZXX	   2.072752e-03	  -5.414331e-03	   2.537988e-03
3.162277e-01	38	0.000000e+00	0.000000e+00	    -15000	    -10000	         0	ZXY	   3.753493e-02	  -3.659969e-02	   2.537988e-03
3.162277e-01	38	0.000000e+00	0.000000e+00	    -15000	    -10000	         0	ZYX	  -3.284603e-02	   3.448559e-02	   2.537988e-03
3.162277e-01	38	0.000000e+00	0.000000e+00	    -15000	    -10000	         0	ZYY	  -9.454529e-04	   4.339562e-03	   2.537988e-03
1.000000e+00	38	0.000000e+00	0.000000e+00	    -15000	    -10000	         0	ZXX	   5.090533e-04	   2.578981e-05	   1.409334e-03
1.000000e+00	38	0.000000e+00	0.000000e+00	    -15000	    -10000	         0	ZXY	   1.839118e-02	  -2.174532e-02	   1.409334e-03
1.000000e+00	38	0.000000e+00	0.000000e+00	    -15000	    -10000	         0	ZYX	  -2.058717e-02	   2.103097e-02	   1.409334e-03
1.000000e+00	38	0.000000e+00	0.000000e+00	    -15000	    -10000	         0	ZYY	  -7.889060e-04	  -8.067370e-04	   1.409334e-03
3.162275e+00	38	0.000000e+00	0.000000e+00	    -15000	    -10000	         0	ZXX	   1.522312e-03	   4.736088e-05	   7.837122e-04
3.162275e+00	38	0.000000e+00	0.000000e+00	    -15000	    -10000	         0	ZXY	   1.177566e-02	  -1.057299e-02	   7.837122e-04
3.162275e+00	38	0.000000e+00	0.000000e+00	    -15000	    -10000	         0	ZYX	  -1.142976e-02	   1.025246e-02	   7.837122e-04
3.162275e+00	38	0.000000e+00	0.000000e+00	    -15000	    -10000	         0	ZYY	   6.358901e-04	   5.949770e-04	   7.837122e-04
